,Word,Model,Target_tokens,Num_tokens_s1,Num_tokens_s2
0,mano,bert-base-spanish-wwm-cased,[3264],7,7
0,muñeca,bert-base-spanish-wwm-cased,[15542],7,7
0,muñeca,bert-base-spanish-wwm-cased,[15542],7,6
0,muñeca,bert-base-spanish-wwm-cased,[15542],7,7
0,muñeca,bert-base-spanish-wwm-cased,[15542],7,6
0,muñeca,bert-base-spanish-wwm-cased,[15542],7,7
0,muñeca,bert-base-spanish-wwm-cased,[15542],6,7
0,naranja,bert-base-spanish-wwm-cased,[16648],7,6
0,naranja,bert-base-spanish-wwm-cased,[16648],7,6
0,naranja,bert-base-spanish-wwm-cased,[16648],7,6
0,naranja,bert-base-spanish-wwm-cased,[16648],6,6
0,naranja,bert-base-spanish-wwm-cased,[16648],6,6
0,naranja,bert-base-spanish-wwm-cased,[16648],6,6
0,nave,bert-base-spanish-wwm-cased,[4146],7,6
0,nave,bert-base-spanish-wwm-cased,[4146],7,6
0,nave,bert-base-spanish-wwm-cased,[4146],7,6
0,nave,bert-base-spanish-wwm-cased,[4146],6,6
0,nave,bert-base-spanish-wwm-cased,[4146],6,6
0,nave,bert-base-spanish-wwm-cased,[4146],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],8,6
0,nota,bert-base-spanish-wwm-cased,[4406],8,6
0,nota,bert-base-spanish-wwm-cased,[4406],8,6
0,nota,bert-base-spanish-wwm-cased,[4406],8,7
0,nota,bert-base-spanish-wwm-cased,[4406],8,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,7
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,7
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],6,7
0,nota,bert-base-spanish-wwm-cased,[4406],6,6
0,nota,bert-base-spanish-wwm-cased,[4406],7,6
0,ola,bert-base-spanish-wwm-cased,[18390],8,9
0,ola,bert-base-spanish-wwm-cased,[18390],8,9
0,ola,bert-base-spanish-wwm-cased,[18390],8,8
0,ola,bert-base-spanish-wwm-cased,[18390],9,9
0,ola,bert-base-spanish-wwm-cased,[18390],9,8
0,ola,bert-base-spanish-wwm-cased,[18390],9,8
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,orden,bert-base-spanish-wwm-cased,[2263],6,6
0,palma,bert-base-spanish-wwm-cased,[24780],8,8
0,palma,bert-base-spanish-wwm-cased,[24780],8,7
0,palma,bert-base-spanish-wwm-cased,[24780],8,7
0,palma,bert-base-spanish-wwm-cased,[24780],8,7
0,palma,bert-base-spanish-wwm-cased,[24780],8,7
0,palma,bert-base-spanish-wwm-cased,[24780],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,6
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,6
0,papa,bert-base-spanish-wwm-cased,[10753],6,7
0,papa,bert-base-spanish-wwm-cased,[10753],6,7
0,papa,bert-base-spanish-wwm-cased,[10753],6,7
0,papa,bert-base-spanish-wwm-cased,[10753],6,6
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,6
0,papa,bert-base-spanish-wwm-cased,[10753],7,7
0,papa,bert-base-spanish-wwm-cased,[10753],7,6
0,papa,bert-base-spanish-wwm-cased,[10753],7,6
0,papel,bert-base-spanish-wwm-cased,[3312],6,9
0,papel,bert-base-spanish-wwm-cased,[3312],6,6
0,papel,bert-base-spanish-wwm-cased,[3312],6,6
0,papel,bert-base-spanish-wwm-cased,[3312],9,6
0,papel,bert-base-spanish-wwm-cased,[3312],9,6
0,papel,bert-base-spanish-wwm-cased,[3312],6,6
0,parque,bert-base-spanish-wwm-cased,[7116],10,9
0,parque,bert-base-spanish-wwm-cased,[7116],10,8
0,parque,bert-base-spanish-wwm-cased,[7116],10,8
0,parque,bert-base-spanish-wwm-cased,[7116],9,8
0,parque,bert-base-spanish-wwm-cased,[7116],9,8
0,parque,bert-base-spanish-wwm-cased,[7116],8,8
0,pasta,bert-base-spanish-wwm-cased,[15152],7,7
0,pasta,bert-base-spanish-wwm-cased,[15152],7,7
0,pasta,bert-base-spanish-wwm-cased,[15152],7,8
0,pasta,bert-base-spanish-wwm-cased,[15152],7,7
0,pasta,bert-base-spanish-wwm-cased,[15152],7,8
0,pasta,bert-base-spanish-wwm-cased,[15152],7,8
0,pastor,bert-base-spanish-wwm-cased,[14606],8,7
0,pastor,bert-base-spanish-wwm-cased,[14606],8,8
0,pastor,bert-base-spanish-wwm-cased,[14606],8,7
0,pastor,bert-base-spanish-wwm-cased,[14606],7,8
0,pastor,bert-base-spanish-wwm-cased,[14606],7,7
0,pastor,bert-base-spanish-wwm-cased,[14606],8,7
0,pata,bert-base-spanish-wwm-cased,[10119],9,8
0,pata,bert-base-spanish-wwm-cased,[10119],9,10
0,pata,bert-base-spanish-wwm-cased,[10119],9,8
0,pata,bert-base-spanish-wwm-cased,[10119],8,10
0,pata,bert-base-spanish-wwm-cased,[10119],8,8
0,pata,bert-base-spanish-wwm-cased,[10119],10,8
0,patrón,bert-base-spanish-wwm-cased,[10982],6,7
0,patrón,bert-base-spanish-wwm-cased,[10982],6,7
0,patrón,bert-base-spanish-wwm-cased,[10982],6,6
0,patrón,bert-base-spanish-wwm-cased,[10982],7,7
0,patrón,bert-base-spanish-wwm-cased,[10982],7,6
0,patrón,bert-base-spanish-wwm-cased,[10982],7,6
0,perfil,bert-base-spanish-wwm-cased,[10586],8,9
0,perfil,bert-base-spanish-wwm-cased,[10586],8,10
0,perfil,bert-base-spanish-wwm-cased,[10586],8,8
0,perfil,bert-base-spanish-wwm-cased,[10586],9,10
0,perfil,bert-base-spanish-wwm-cased,[10586],9,8
0,perfil,bert-base-spanish-wwm-cased,[10586],10,8
0,periódico,bert-base-spanish-wwm-cased,[7153],8,8
0,periódico,bert-base-spanish-wwm-cased,[7153],8,9
0,periódico,bert-base-spanish-wwm-cased,[7153],8,9
0,periódico,bert-base-spanish-wwm-cased,[7153],8,9
0,periódico,bert-base-spanish-wwm-cased,[7153],8,9
0,periódico,bert-base-spanish-wwm-cased,[7153],9,9
0,pico,bert-base-spanish-wwm-cased,[12882],10,9
0,pico,bert-base-spanish-wwm-cased,[12882],10,9
0,pico,bert-base-spanish-wwm-cased,[12882],10,8
0,pico,bert-base-spanish-wwm-cased,[12882],9,9
0,pico,bert-base-spanish-wwm-cased,[12882],9,8
0,pico,bert-base-spanish-wwm-cased,[12882],9,8
0,pieza,bert-base-spanish-wwm-cased,[9284],7,9
0,pieza,bert-base-spanish-wwm-cased,[9284],7,8
0,pieza,bert-base-spanish-wwm-cased,[9284],7,8
0,pieza,bert-base-spanish-wwm-cased,[9284],7,8
0,pieza,bert-base-spanish-wwm-cased,[9284],7,7
0,pieza,bert-base-spanish-wwm-cased,[9284],9,8
0,pieza,bert-base-spanish-wwm-cased,[9284],9,8
0,pieza,bert-base-spanish-wwm-cased,[9284],9,8
0,pieza,bert-base-spanish-wwm-cased,[9284],9,7
0,pieza,bert-base-spanish-wwm-cased,[9284],8,8
0,pieza,bert-base-spanish-wwm-cased,[9284],8,8
0,pieza,bert-base-spanish-wwm-cased,[9284],8,7
0,pieza,bert-base-spanish-wwm-cased,[9284],8,8
0,pieza,bert-base-spanish-wwm-cased,[9284],8,7
0,pieza,bert-base-spanish-wwm-cased,[9284],8,7
0,pista,bert-base-spanish-wwm-cased,[7315],7,7
0,pista,bert-base-spanish-wwm-cased,[7315],7,6
0,pista,bert-base-spanish-wwm-cased,[7315],7,6
0,pista,bert-base-spanish-wwm-cased,[7315],7,6
0,pista,bert-base-spanish-wwm-cased,[7315],7,6
0,pista,bert-base-spanish-wwm-cased,[7315],6,6
0,planta,bert-base-spanish-wwm-cased,[5585],7,8
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],7,8
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],8,7
0,planta,bert-base-spanish-wwm-cased,[5585],8,7
0,planta,bert-base-spanish-wwm-cased,[5585],8,8
0,planta,bert-base-spanish-wwm-cased,[5585],8,7
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],7,8
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],7,8
0,planta,bert-base-spanish-wwm-cased,[5585],7,7
0,planta,bert-base-spanish-wwm-cased,[5585],8,7
0,pluma,bert-base-spanish-wwm-cased,[15287],6,7
0,pluma,bert-base-spanish-wwm-cased,[15287],6,6
0,pluma,bert-base-spanish-wwm-cased,[15287],6,7
0,pluma,bert-base-spanish-wwm-cased,[15287],7,6
0,pluma,bert-base-spanish-wwm-cased,[15287],7,7
0,pluma,bert-base-spanish-wwm-cased,[15287],6,7
0,posición,bert-base-spanish-wwm-cased,[3632],8,7
0,posición,bert-base-spanish-wwm-cased,[3632],8,7
0,posición,bert-base-spanish-wwm-cased,[3632],8,8
0,posición,bert-base-spanish-wwm-cased,[3632],7,7
0,posición,bert-base-spanish-wwm-cased,[3632],7,8
0,posición,bert-base-spanish-wwm-cased,[3632],7,8
0,prima,bert-base-spanish-wwm-cased,[6542],6,7
0,prima,bert-base-spanish-wwm-cased,[6542],6,6
0,prima,bert-base-spanish-wwm-cased,[6542],6,7
0,prima,bert-base-spanish-wwm-cased,[6542],7,6
0,prima,bert-base-spanish-wwm-cased,[6542],7,7
0,prima,bert-base-spanish-wwm-cased,[6542],6,7
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,9
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,9
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,8
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,9
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,8
0,pupila,bert-base-spanish-wwm-cased,"[1524, 8120, 30932]",9,8
0,químico,bert-base-spanish-wwm-cased,[17197],7,6
0,químico,bert-base-spanish-wwm-cased,[17197],7,6
0,químico,bert-base-spanish-wwm-cased,[17197],7,6
0,químico,bert-base-spanish-wwm-cased,[17197],6,6
0,químico,bert-base-spanish-wwm-cased,[17197],6,6
0,químico,bert-base-spanish-wwm-cased,[17197],6,6
0,rama,bert-base-spanish-wwm-cased,[14553],6,6
0,rama,bert-base-spanish-wwm-cased,[14553],6,7
0,rama,bert-base-spanish-wwm-cased,[14553],6,7
0,rama,bert-base-spanish-wwm-cased,[14553],6,7
0,rama,bert-base-spanish-wwm-cased,[14553],6,7
0,rama,bert-base-spanish-wwm-cased,[14553],7,7
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,raya,bert-base-spanish-wwm-cased,[23768],8,8
0,red,bert-base-spanish-wwm-cased,[4272],8,6
0,red,bert-base-spanish-wwm-cased,[4272],8,6
0,red,bert-base-spanish-wwm-cased,[4272],8,7
0,red,bert-base-spanish-wwm-cased,[4272],6,6
0,red,bert-base-spanish-wwm-cased,[4272],6,7
0,red,bert-base-spanish-wwm-cased,[4272],6,7
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",7,9
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",7,8
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",7,9
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",9,8
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",9,9
0,redada,bert-base-spanish-wwm-cased,"[6631, 1093]",8,9
0,resistencia,bert-base-spanish-wwm-cased,[8020],8,9
0,resistencia,bert-base-spanish-wwm-cased,[8020],8,8
0,resistencia,bert-base-spanish-wwm-cased,[8020],8,8
0,resistencia,bert-base-spanish-wwm-cased,[8020],9,8
0,resistencia,bert-base-spanish-wwm-cased,[8020],9,8
0,resistencia,bert-base-spanish-wwm-cased,[8020],8,8
0,revista,bert-base-spanish-wwm-cased,[6842],7,6
0,revista,bert-base-spanish-wwm-cased,[6842],7,7
0,revista,bert-base-spanish-wwm-cased,[6842],7,7
0,revista,bert-base-spanish-wwm-cased,[6842],6,7
0,revista,bert-base-spanish-wwm-cased,[6842],6,7
0,revista,bert-base-spanish-wwm-cased,[6842],7,7
0,rosa,bert-base-spanish-wwm-cased,[13831],7,6
0,rosa,bert-base-spanish-wwm-cased,[13831],7,6
0,rosa,bert-base-spanish-wwm-cased,[13831],7,7
0,rosa,bert-base-spanish-wwm-cased,[13831],6,6
0,rosa,bert-base-spanish-wwm-cased,[13831],6,7
0,rosa,bert-base-spanish-wwm-cased,[13831],6,7
0,sangre,bert-base-spanish-wwm-cased,[3641],9,8
0,sangre,bert-base-spanish-wwm-cased,[3641],9,7
0,sangre,bert-base-spanish-wwm-cased,[3641],9,7
0,sangre,bert-base-spanish-wwm-cased,[3641],8,7
0,sangre,bert-base-spanish-wwm-cased,[3641],8,7
0,sangre,bert-base-spanish-wwm-cased,[3641],7,7
0,semilla,bert-base-spanish-wwm-cased,[20946],6,6
0,semilla,bert-base-spanish-wwm-cased,[20946],6,8
0,semilla,bert-base-spanish-wwm-cased,[20946],6,7
0,semilla,bert-base-spanish-wwm-cased,[20946],6,8
0,semilla,bert-base-spanish-wwm-cased,[20946],6,7
0,semilla,bert-base-spanish-wwm-cased,[20946],8,7
0,seno,bert-base-spanish-wwm-cased,[10269],7,7
0,seno,bert-base-spanish-wwm-cased,[10269],7,8
0,seno,bert-base-spanish-wwm-cased,[10269],7,8
0,seno,bert-base-spanish-wwm-cased,[10269],7,8
0,seno,bert-base-spanish-wwm-cased,[10269],7,8
0,seno,bert-base-spanish-wwm-cased,[10269],8,8
0,serie,bert-base-spanish-wwm-cased,[3100],8,8
0,serie,bert-base-spanish-wwm-cased,[3100],8,8
0,serie,bert-base-spanish-wwm-cased,[3100],8,9
0,serie,bert-base-spanish-wwm-cased,[3100],8,8
0,serie,bert-base-spanish-wwm-cased,[3100],8,9
0,serie,bert-base-spanish-wwm-cased,[3100],8,9
0,sierra,bert-base-spanish-wwm-cased,[17555],6,6
0,sierra,bert-base-spanish-wwm-cased,[17555],6,7
0,sierra,bert-base-spanish-wwm-cased,[17555],6,7
0,sierra,bert-base-spanish-wwm-cased,[17555],6,7
0,sierra,bert-base-spanish-wwm-cased,[17555],6,7
0,sierra,bert-base-spanish-wwm-cased,[17555],7,7
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sirena,bert-base-spanish-wwm-cased,"[4110, 1746]",8,8
0,sostén,bert-base-spanish-wwm-cased,[30774],6,6
0,sostén,bert-base-spanish-wwm-cased,[30774],6,7
0,sostén,bert-base-spanish-wwm-cased,[30774],6,6
0,sostén,bert-base-spanish-wwm-cased,[30774],6,7
0,sostén,bert-base-spanish-wwm-cased,[30774],6,6
0,sostén,bert-base-spanish-wwm-cased,[30774],7,6
0,sueño,bert-base-spanish-wwm-cased,[5670],7,7
0,sueño,bert-base-spanish-wwm-cased,[5670],7,8
0,sueño,bert-base-spanish-wwm-cased,[5670],7,6
0,sueño,bert-base-spanish-wwm-cased,[5670],7,7
0,sueño,bert-base-spanish-wwm-cased,[5670],7,8
0,sueño,bert-base-spanish-wwm-cased,[5670],7,8
0,sueño,bert-base-spanish-wwm-cased,[5670],7,6
0,sueño,bert-base-spanish-wwm-cased,[5670],7,7
0,sueño,bert-base-spanish-wwm-cased,[5670],7,8
0,sueño,bert-base-spanish-wwm-cased,[5670],8,6
0,sueño,bert-base-spanish-wwm-cased,[5670],8,7
0,sueño,bert-base-spanish-wwm-cased,[5670],8,8
0,sueño,bert-base-spanish-wwm-cased,[5670],6,7
0,sueño,bert-base-spanish-wwm-cased,[5670],6,8
0,sueño,bert-base-spanish-wwm-cased,[5670],7,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,tabla,bert-base-spanish-wwm-cased,[10233],8,8
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",8,8
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",8,9
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",8,11
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",8,9
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",8,11
0,taco,bert-base-spanish-wwm-cased,"[16718, 30933]",9,11
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",9,9
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",9,10
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",9,10
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",9,10
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",9,10
0,tecla,bert-base-spanish-wwm-cased,"[2983, 1121]",10,10
0,título,bert-base-spanish-wwm-cased,[4236],7,8
0,título,bert-base-spanish-wwm-cased,[4236],7,8
0,título,bert-base-spanish-wwm-cased,[4236],7,8
0,título,bert-base-spanish-wwm-cased,[4236],7,7
0,título,bert-base-spanish-wwm-cased,[4236],7,7
0,título,bert-base-spanish-wwm-cased,[4236],8,8
0,título,bert-base-spanish-wwm-cased,[4236],8,8
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],8,8
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],8,7
0,título,bert-base-spanish-wwm-cased,[4236],7,7
0,vaso,bert-base-spanish-wwm-cased,[12986],8,9
0,vaso,bert-base-spanish-wwm-cased,[12986],8,8
0,vaso,bert-base-spanish-wwm-cased,[12986],8,10
0,vaso,bert-base-spanish-wwm-cased,[12986],9,8
0,vaso,bert-base-spanish-wwm-cased,[12986],9,10
0,vaso,bert-base-spanish-wwm-cased,[12986],8,10
0,vela,bert-base-spanish-wwm-cased,[16017],8,9
0,vela,bert-base-spanish-wwm-cased,[16017],8,8
0,vela,bert-base-spanish-wwm-cased,[16017],8,8
0,vela,bert-base-spanish-wwm-cased,[16017],9,8
0,vela,bert-base-spanish-wwm-cased,[16017],9,8
0,vela,bert-base-spanish-wwm-cased,[16017],8,8
0,volumen,bert-base-spanish-wwm-cased,[6273],9,8
0,volumen,bert-base-spanish-wwm-cased,[6273],9,9
0,volumen,bert-base-spanish-wwm-cased,[6273],9,10
0,volumen,bert-base-spanish-wwm-cased,[6273],8,9
0,volumen,bert-base-spanish-wwm-cased,[6273],8,10
0,volumen,bert-base-spanish-wwm-cased,[6273],9,10
0,órgano,bert-base-spanish-wwm-cased,[6322],7,7
0,órgano,bert-base-spanish-wwm-cased,[6322],7,6
0,órgano,bert-base-spanish-wwm-cased,[6322],7,7
0,órgano,bert-base-spanish-wwm-cased,[6322],7,6
0,órgano,bert-base-spanish-wwm-cased,[6322],7,7
0,órgano,bert-base-spanish-wwm-cased,[6322],6,7
0,aceite,bert-base-multilingual-cased,[73033],10,9
0,aceite,bert-base-multilingual-cased,[73033],10,9
0,aceite,bert-base-multilingual-cased,[73033],10,9
0,aceite,bert-base-multilingual-cased,[73033],9,9
0,aceite,bert-base-multilingual-cased,[73033],9,9
0,aceite,bert-base-multilingual-cased,[73033],9,9
0,ala,bert-base-multilingual-cased,[21739],9,12
0,ala,bert-base-multilingual-cased,[21739],9,10
0,ala,bert-base-multilingual-cased,[21739],9,11
0,ala,bert-base-multilingual-cased,[21739],12,10
0,ala,bert-base-multilingual-cased,[21739],12,11
0,ala,bert-base-multilingual-cased,[21739],10,11
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",11,10
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",11,11
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",11,11
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",10,11
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",10,11
0,algodón,bert-base-multilingual-cased,"[23492, 58562]",11,11
0,arte,bert-base-multilingual-cased,[13855],9,8
0,arte,bert-base-multilingual-cased,[13855],9,10
0,arte,bert-base-multilingual-cased,[13855],9,8
0,arte,bert-base-multilingual-cased,[13855],8,10
0,arte,bert-base-multilingual-cased,[13855],8,8
0,arte,bert-base-multilingual-cased,[13855],10,8
0,banco,bert-base-multilingual-cased,[55379],7,7
0,banco,bert-base-multilingual-cased,[55379],7,7
0,banco,bert-base-multilingual-cased,[55379],7,7
0,banco,bert-base-multilingual-cased,[55379],7,7
0,banco,bert-base-multilingual-cased,[55379],7,7
0,banco,bert-base-multilingual-cased,[55379],7,7
0,baño,bert-base-multilingual-cased,"[15688, 14652]",11,10
0,baño,bert-base-multilingual-cased,"[15688, 14652]",11,13
0,baño,bert-base-multilingual-cased,"[15688, 14652]",11,10
0,baño,bert-base-multilingual-cased,"[15688, 14652]",10,13
0,baño,bert-base-multilingual-cased,"[15688, 14652]",10,10
0,baño,bert-base-multilingual-cased,"[15688, 14652]",13,10
0,cadena,bert-base-multilingual-cased,[33641],7,6
0,cadena,bert-base-multilingual-cased,[33641],7,7
0,cadena,bert-base-multilingual-cased,[33641],7,8
0,cadena,bert-base-multilingual-cased,[33641],7,7
0,cadena,bert-base-multilingual-cased,[33641],7,6
0,cadena,bert-base-multilingual-cased,[33641],6,7
0,cadena,bert-base-multilingual-cased,[33641],6,8
0,cadena,bert-base-multilingual-cased,[33641],6,7
0,cadena,bert-base-multilingual-cased,[33641],6,6
0,cadena,bert-base-multilingual-cased,[33641],7,8
0,cadena,bert-base-multilingual-cased,[33641],7,7
0,cadena,bert-base-multilingual-cased,[33641],7,6
0,cadena,bert-base-multilingual-cased,[33641],8,7
0,cadena,bert-base-multilingual-cased,[33641],8,6
0,cadena,bert-base-multilingual-cased,[33641],7,6
0,caja,bert-base-multilingual-cased,[107562],9,8
0,caja,bert-base-multilingual-cased,[107562],9,7
0,caja,bert-base-multilingual-cased,[107562],9,8
0,caja,bert-base-multilingual-cased,[107562],9,8
0,caja,bert-base-multilingual-cased,[107562],9,9
0,caja,bert-base-multilingual-cased,[107562],8,7
0,caja,bert-base-multilingual-cased,[107562],8,8
0,caja,bert-base-multilingual-cased,[107562],8,8
0,caja,bert-base-multilingual-cased,[107562],8,9
0,caja,bert-base-multilingual-cased,[107562],7,8
0,caja,bert-base-multilingual-cased,[107562],7,8
0,caja,bert-base-multilingual-cased,[107562],7,9
0,caja,bert-base-multilingual-cased,[107562],8,8
0,caja,bert-base-multilingual-cased,[107562],8,9
0,caja,bert-base-multilingual-cased,[107562],8,9
0,calle,bert-base-multilingual-cased,[27823],9,9
0,calle,bert-base-multilingual-cased,[27823],9,10
0,calle,bert-base-multilingual-cased,[27823],9,11
0,calle,bert-base-multilingual-cased,[27823],9,10
0,calle,bert-base-multilingual-cased,[27823],9,11
0,calle,bert-base-multilingual-cased,[27823],10,11
0,campo,bert-base-multilingual-cased,[14395],9,7
0,campo,bert-base-multilingual-cased,[14395],9,8
0,campo,bert-base-multilingual-cased,[14395],9,6
0,campo,bert-base-multilingual-cased,[14395],7,8
0,campo,bert-base-multilingual-cased,[14395],7,6
0,campo,bert-base-multilingual-cased,[14395],8,6
0,canal,bert-base-multilingual-cased,[16910],8,9
0,canal,bert-base-multilingual-cased,[16910],8,10
0,canal,bert-base-multilingual-cased,[16910],8,9
0,canal,bert-base-multilingual-cased,[16910],8,10
0,canal,bert-base-multilingual-cased,[16910],8,9
0,canal,bert-base-multilingual-cased,[16910],9,10
0,canal,bert-base-multilingual-cased,[16910],9,9
0,canal,bert-base-multilingual-cased,[16910],9,10
0,canal,bert-base-multilingual-cased,[16910],9,9
0,canal,bert-base-multilingual-cased,[16910],10,9
0,canal,bert-base-multilingual-cased,[16910],10,10
0,canal,bert-base-multilingual-cased,[16910],10,9
0,canal,bert-base-multilingual-cased,[16910],9,10
0,canal,bert-base-multilingual-cased,[16910],9,9
0,canal,bert-base-multilingual-cased,[16910],10,9
0,capa,bert-base-multilingual-cased,[40306],11,9
0,capa,bert-base-multilingual-cased,[40306],11,11
0,capa,bert-base-multilingual-cased,[40306],11,10
0,capa,bert-base-multilingual-cased,[40306],9,11
0,capa,bert-base-multilingual-cased,[40306],9,10
0,capa,bert-base-multilingual-cased,[40306],11,10
0,capital,bert-base-multilingual-cased,[12185],11,9
0,capital,bert-base-multilingual-cased,[12185],11,10
0,capital,bert-base-multilingual-cased,[12185],11,9
0,capital,bert-base-multilingual-cased,[12185],9,10
0,capital,bert-base-multilingual-cased,[12185],9,9
0,capital,bert-base-multilingual-cased,[12185],10,9
0,carrera,bert-base-multilingual-cased,[15950],6,6
0,carrera,bert-base-multilingual-cased,[15950],6,8
